PRODUCT_TITLE,STYLE#,AVAILABLE_SIZES,CATEGORY_NAME,COLOR_NAME,SIZE,CASE_PRICE
Jerzees -  Dri-Power 50/50 Cotton/Poly T-Shirt.  29M,29M,Adult Sizes: S-5XL,T-Shirts ,Burnt Orange,L,3.46
Jerzees -  Dri-Power 50/50 Cotton/Poly T-Shirt.  29M,29M,Adult Sizes: S-5XL,T-Shirts ,Burnt Orange,XL,3.46
Jerzees -  Dri-Power 50/50 Cotton/Poly T-Shirt.  29M,29M,Adult Sizes: S-5XL,T-Shirts ,Burnt Orange,2XL,5.41
Jerzees -  Dri-Power 50/50 Cotton/Poly T-Shirt.  29M,29M,Adult Sizes: S-5XL,T-Shirts ,Burnt Orange,3XL,7.22
Jerzees -  Dri-Power 50/50 Cotton/Poly T-Shirt.  29M,29M,Adult Sizes: S-5XL,T-Shirts ,Gold,S,3.46
Jerzees -  Dri-Power 50/50 Cotton/Poly T-Shirt.  29M,29M,Adult Sizes: S-5XL,T-Shirts ,Gold,M,3.46
Jerzees -  Dri-Power 50/50 Cotton/Poly T-Shirt.  29M,29M,Adult Sizes: S-5XL,T-Shirts ,Gold,L,3.46
Jerzees -  Dri-Power 50/50 Cotton/Poly T-Shirt.  29M,29M,Adult Sizes: S-5XL,T-Shirts ,Gold,XL,3.46
Jerzees -  Dri-Power 50/50 Cotton/Poly T-Shirt.  29M,29M,Adult Sizes: S-5XL,T-Shirts ,Gold,2XL,5.41
Jerzees -  Dri-Power 50/50 Cotton/Poly T-Shirt.  29M,29M,Adult Sizes: S-5XL,T-Shirts ,Gold,3XL,7.22
Jerzees -  Dri-Power 50/50 Cotton/Poly T-Shirt.  29M,29M,Adult Sizes: S-5XL,T-Shirts ,Kelly,S,3.46
Jerzees -  Dri-Power 50/50 Cotton/Poly T-Shirt.  29M,29M,Adult Sizes: S-5XL,T-Shirts ,Kelly,M,3.46
Jerzees -  Dri-Power 50/50 Cotton/Poly T-Shirt.  29M,29M,Adult Sizes: S-5XL,T-Shirts ,Kelly,L,3.46
Jerzees -  Dri-Power 50/50 Cotton/Poly T-Shirt.  29M,29M,Adult Sizes: S-5XL,T-Shirts ,Kelly,XL,3.46
Jerzees -  Dri-Power 50/50 Cotton/Poly T-Shirt.  29M,29M,Adult Sizes: S-5XL,T-Shirts ,Kelly,2XL,5.41
Jerzees -  Dri-Power 50/50 Cotton/Poly T-Shirt.  29M,29M,Adult Sizes: S-5XL,T-Shirts ,Kelly,3XL,7.22
Jerzees -  Dri-Power 50/50 Cotton/Poly T-Shirt.  29M,29M,Adult Sizes: S-5XL,T-Shirts ,Maroon,S,3.46
Jerzees -  Dri-Power 50/50 Cotton/Poly T-Shirt.  29M,29M,Adult Sizes: S-5XL,T-Shirts ,Maroon,M,3.46
Jerzees -  Dri-Power 50/50 Cotton/Poly T-Shirt.  29M,29M,Adult Sizes: S-5XL,T-Shirts ,Maroon,L,3.46
Jerzees -  Dri-Power 50/50 Cotton/Poly T-Shirt.  29M,29M,Adult Sizes: S-5XL,T-Shirts ,Maroon,XL,3.46
Jerzees -  Dri-Power 50/50 Cotton/Poly T-Shirt.  29M,29M,Adult Sizes: S-5XL,T-Shirts ,Maroon,2XL,5.41
Jerzees -  Dri-Power 50/50 Cotton/Poly T-Shirt.  29M,29M,Adult Sizes: S-5XL,T-Shirts ,Maroon,3XL,7.22
Port Authority Unstructured Brushed Twill Cap.  BTU,BTU, ,Caps,Navy,OSFA,3.46
Port Authority Unstructured Brushed Twill Cap.  BTU,BTU, ,Caps,Black,OSFA,3.46
Jerzees - NuBlend Sweatpant.  973M,973M,Adult Sizes:  S-3XL,Bottoms;Sweatshirts/Fleece,Black,S,10.84
Jerzees - NuBlend Sweatpant.  973M,973M,Adult Sizes:  S-3XL,Sweatshirts/Fleece;Bottoms,Black,M,10.84
Jerzees - NuBlend Sweatpant.  973M,973M,Adult Sizes:  S-3XL,Bottoms;Sweatshirts/Fleece,Black,L,10.84
Jerzees - NuBlend Sweatpant.  973M,973M,Adult Sizes:  S-3XL,Bottoms;Sweatshirts/Fleece,Black,XL,10.84
Port Authority Long Sleeve Denim Shirt. S600,S600,Adult Sizes:  XS-6XL,Woven Shirts,Faded Denim,XS,18.21
Port Authority Long Sleeve Denim Shirt. S600,S600,Adult Sizes:  XS-6XL,Woven Shirts,Faded Denim,S,18.21
Port Authority Long Sleeve Denim Shirt. S600,S600,Adult Sizes:  XS-6XL,Woven Shirts,Faded Denim,M,18.21
Port Authority Long Sleeve Denim Shirt. S600,S600,Adult Sizes:  XS-6XL,Woven Shirts,Faded Denim,L,18.21
Port Authority Long Sleeve Denim Shirt. S600,S600,Adult Sizes:  XS-6XL,Woven Shirts,Faded Denim,XL,18.21
Port Authority Long Sleeve Twill Shirt.  S600T,S600T,Adult Sizes: XS-6XL,Woven Shirts,Black,XS,17.87
Port Authority Long Sleeve Twill Shirt.  S600T,S600T,Adult Sizes: XS-6XL,Woven Shirts,Black,S,17.87
Port Authority Long Sleeve Twill Shirt.  S600T,S600T,Adult Sizes: XS-6XL,Woven Shirts,Black,M,17.87
Port Authority Long Sleeve Twill Shirt.  S600T,S600T,Adult Sizes: XS-6XL,Woven Shirts,Black,L,17.87
Port Authority Long Sleeve Twill Shirt.  S600T,S600T,Adult Sizes: XS-6XL,Woven Shirts,Black,XL,17.87
Port Authority Long Sleeve Denim Shirt. S600,S600,Adult Sizes:  XS-6XL,Woven Shirts,Faded Denim,2XL,19.21
Port Authority Long Sleeve Twill Shirt.  S600T,S600T,Adult Sizes: XS-6XL,Woven Shirts,Black,2XL,18.87
Jerzees - Youth NuBlend Pullover Hooded Sweatshirt.  996Y,996Y,Youth Sizes: S-XL,Youth;Sweatshirts/Fleece,Ash,S,12.3
Jerzees - Youth NuBlend Pullover Hooded Sweatshirt.  996Y,996Y,Youth Sizes: S-XL,Sweatshirts/Fleece;Youth,Ash,M,12.3
Jerzees - Youth NuBlend Pullover Hooded Sweatshirt.  996Y,996Y,Youth Sizes: S-XL,Youth;Sweatshirts/Fleece,Ash,L,12.3
Jerzees - Youth NuBlend Pullover Hooded Sweatshirt.  996Y,996Y,Youth Sizes: S-XL,Sweatshirts/Fleece;Youth,Ash,XL,12.3
Jerzees - Youth NuBlend Pullover Hooded Sweatshirt.  996Y,996Y,Youth Sizes: S-XL,Sweatshirts/Fleece;Youth,Black,S,12.3
Jerzees - Youth NuBlend Pullover Hooded Sweatshirt.  996Y,996Y,Youth Sizes: S-XL,Sweatshirts/Fleece;Youth,Black,M,12.3
Jerzees - Youth NuBlend Pullover Hooded Sweatshirt.  996Y,996Y,Youth Sizes: S-XL,Youth;Sweatshirts/Fleece,Black,L,12.3
Jerzees - Youth NuBlend Pullover Hooded Sweatshirt.  996Y,996Y,Youth Sizes: S-XL,Youth;Sweatshirts/Fleece,Black,XL,12.3
Jerzees - Youth NuBlend Pullover Hooded Sweatshirt.  996Y,996Y,Youth Sizes: S-XL,Sweatshirts/Fleece;Youth,True Red,S,12.3
Jerzees - Youth NuBlend Pullover Hooded Sweatshirt.  996Y,996Y,Youth Sizes: S-XL,Sweatshirts/Fleece;Youth,True Red,M,12.3
Jerzees - Youth NuBlend Pullover Hooded Sweatshirt.  996Y,996Y,Youth Sizes: S-XL,Youth;Sweatshirts/Fleece,True Red,L,12.3
Jerzees - Youth NuBlend Pullover Hooded Sweatshirt.  996Y,996Y,Youth Sizes: S-XL,Sweatshirts/Fleece;Youth,True Red,XL,12.3
Jerzees - Youth Dri-Power 50/50 Cotton/Poly T-Shirt.  29B,29B,Youth Sizes: XS-XL,Youth;T-Shirts ,White,XS,2.83
Jerzees - Youth Dri-Power 50/50 Cotton/Poly T-Shirt.  29B,29B,Youth Sizes: XS-XL,Youth;T-Shirts ,White,S,2.83
Jerzees - Youth Dri-Power 50/50 Cotton/Poly T-Shirt.  29B,29B,Youth Sizes: XS-XL,T-Shirts ;Youth,White,M,2.83
Jerzees - Youth Dri-Power 50/50 Cotton/Poly T-Shirt.  29B,29B,Youth Sizes: XS-XL,Youth;T-Shirts ,White,L,2.83
Jerzees - Youth Dri-Power 50/50 Cotton/Poly T-Shirt.  29B,29B,Youth Sizes: XS-XL,Youth;T-Shirts ,White,XL,2.83
Jerzees - Youth Dri-Power 50/50 Cotton/Poly T-Shirt.  29B,29B,Youth Sizes: XS-XL,Youth;T-Shirts ,Ash,XS,3.18
Jerzees - Youth Dri-Power 50/50 Cotton/Poly T-Shirt.  29B,29B,Youth Sizes: XS-XL,T-Shirts ;Youth,Ash,S,3.18
Jerzees - Youth Dri-Power 50/50 Cotton/Poly T-Shirt.  29B,29B,Youth Sizes: XS-XL,Youth;T-Shirts ,Ash,M,3.18
Jerzees - Youth Dri-Power 50/50 Cotton/Poly T-Shirt.  29B,29B,Youth Sizes: XS-XL,T-Shirts ;Youth,Ash,L,3.18
Jerzees - Youth Dri-Power 50/50 Cotton/Poly T-Shirt.  29B,29B,Youth Sizes: XS-XL,T-Shirts ;Youth,Ash,XL,3.18
Jerzees - Youth Dri-Power 50/50 Cotton/Poly T-Shirt.  29B,29B,Youth Sizes: XS-XL,Youth;T-Shirts ,Oxford,XS,3.18
Jerzees - Youth Dri-Power 50/50 Cotton/Poly T-Shirt.  29B,29B,Youth Sizes: XS-XL,T-Shirts ;Youth,Oxford,S,3.18
Jerzees - Youth Dri-Power 50/50 Cotton/Poly T-Shirt.  29B,29B,Youth Sizes: XS-XL,Youth;T-Shirts ,Oxford,M,3.18
Jerzees - Youth Dri-Power 50/50 Cotton/Poly T-Shirt.  29B,29B,Youth Sizes: XS-XL,T-Shirts ;Youth,Oxford,L,3.18
Jerzees - Youth Dri-Power 50/50 Cotton/Poly T-Shirt.  29B,29B,Youth Sizes: XS-XL,T-Shirts ;Youth,Oxford,XL,3.18
Jerzees - Youth Dri-Power 50/50 Cotton/Poly T-Shirt.  29B,29B,Youth Sizes: XS-XL,Youth;T-Shirts ,Black,XS,3.18
Jerzees - Youth Dri-Power 50/50 Cotton/Poly T-Shirt.  29B,29B,Youth Sizes: XS-XL,T-Shirts ;Youth,Black,S,3.18
Jerzees - Youth Dri-Power 50/50 Cotton/Poly T-Shirt.  29B,29B,Youth Sizes: XS-XL,T-Shirts ;Youth,Black,M,3.18
Jerzees - Youth Dri-Power 50/50 Cotton/Poly T-Shirt.  29B,29B,Youth Sizes: XS-XL,Youth;T-Shirts ,Black,L,3.18
Jerzees - Youth Dri-Power 50/50 Cotton/Poly T-Shirt.  29B,29B,Youth Sizes: XS-XL,T-Shirts ;Youth,Black,XL,3.18
Jerzees - Youth Dri-Power 50/50 Cotton/Poly T-Shirt.  29B,29B,Youth Sizes: XS-XL,T-Shirts ;Youth,True Red,XS,3.18
Jerzees - Youth Dri-Power 50/50 Cotton/Poly T-Shirt.  29B,29B,Youth Sizes: XS-XL,Youth;T-Shirts ,True Red,S,3.18
Jerzees - Youth Dri-Power 50/50 Cotton/Poly T-Shirt.  29B,29B,Youth Sizes: XS-XL,T-Shirts ;Youth,True Red,M,3.18
Jerzees - Youth Dri-Power 50/50 Cotton/Poly T-Shirt.  29B,29B,Youth Sizes: XS-XL,T-Shirts ;Youth,True Red,L,3.18
Jerzees - Youth Dri-Power 50/50 Cotton/Poly T-Shirt.  29B,29B,Youth Sizes: XS-XL,T-Shirts ;Youth,True Red,XL,3.18
Jerzees - Youth Dri-Power 50/50 Cotton/Poly T-Shirt.  29B,29B,Youth Sizes: XS-XL,T-Shirts ;Youth,California Blue,XS,3.18
Jerzees - Youth Dri-Power 50/50 Cotton/Poly T-Shirt.  29B,29B,Youth Sizes: XS-XL,Youth;T-Shirts ,California Blue,S,3.18
Jerzees - Youth Dri-Power 50/50 Cotton/Poly T-Shirt.  29B,29B,Youth Sizes: XS-XL,T-Shirts ;Youth,California Blue,M,3.18
Jerzees - Youth Dri-Power 50/50 Cotton/Poly T-Shirt.  29B,29B,Youth Sizes: XS-XL,T-Shirts ;Youth,California Blue,L,3.18
Jerzees - Youth Dri-Power 50/50 Cotton/Poly T-Shirt.  29B,29B,Youth Sizes: XS-XL,T-Shirts ;Youth,California Blue,XL,3.18
Jerzees Super Sweats NuBlend - 1/4-Zip Sweatshirt with Cadet Collar.  4528M,4528M,Adult Sizes: S-3XL,Sweatshirts/Fleece,Oxford,S,17.27
Jerzees Super Sweats NuBlend - 1/4-Zip Sweatshirt with Cadet Collar.  4528M,4528M,Adult Sizes: S-3XL,Sweatshirts/Fleece,Oxford,M,17.27
Jerzees Super Sweats NuBlend - 1/4-Zip Sweatshirt with Cadet Collar.  4528M,4528M,Adult Sizes: S-3XL,Sweatshirts/Fleece,Oxford,L,17.27
Jerzees Super Sweats NuBlend - 1/4-Zip Sweatshirt with Cadet Collar.  4528M,4528M,Adult Sizes: S-3XL,Sweatshirts/Fleece,Oxford,XL,17.27
Jerzees Super Sweats NuBlend - 1/4-Zip Sweatshirt with Cadet Collar.  4528M,4528M,Adult Sizes: S-3XL,Sweatshirts/Fleece,Oxford,2XL,18.09
Jerzees Super Sweats NuBlend - Crewneck Sweatshirt.  4662M,4662M,Adult Sizes:  S-3XL,Sweatshirts/Fleece,Oxford,S,11.63
Jerzees Super Sweats NuBlend - Crewneck Sweatshirt.  4662M,4662M,Adult Sizes:  S-3XL,Sweatshirts/Fleece,Oxford,M,11.63
Jerzees Super Sweats NuBlend - Crewneck Sweatshirt.  4662M,4662M,Adult Sizes:  S-3XL,Sweatshirts/Fleece,Oxford,L,11.63
Jerzees Super Sweats NuBlend - Crewneck Sweatshirt.  4662M,4662M,Adult Sizes:  S-3XL,Sweatshirts/Fleece,Oxford,XL,11.63
Jerzees Super Sweats NuBlend - Crewneck Sweatshirt.  4662M,4662M,Adult Sizes:  S-3XL,Sweatshirts/Fleece,Oxford,2XL,12.77
Jerzees Super Sweats NuBlend - Sweatpant with Pockets.  4850MP,4850MP,Adult Sizes: S-3XL,Bottoms;Sweatshirts/Fleece,Oxford,S,14.29
Jerzees Super Sweats NuBlend - Sweatpant with Pockets.  4850MP,4850MP,Adult Sizes: S-3XL,Bottoms;Sweatshirts/Fleece,Oxford,M,14.29
Jerzees Super Sweats NuBlend - Sweatpant with Pockets.  4850MP,4850MP,Adult Sizes: S-3XL,Sweatshirts/Fleece;Bottoms,Oxford,L,14.29
Jerzees Super Sweats NuBlend - Sweatpant with Pockets.  4850MP,4850MP,Adult Sizes: S-3XL,Sweatshirts/Fleece;Bottoms,Oxford,XL,14.29
Jerzees -  Dri-Power 50/50 Cotton/Poly T-Shirt.  29M,29M,Adult Sizes: S-5XL,T-Shirts ,Oxford,S,3.46
Jerzees -  Dri-Power 50/50 Cotton/Poly T-Shirt.  29M,29M,Adult Sizes: S-5XL,T-Shirts ,Oxford,M,3.46
Jerzees -  Dri-Power 50/50 Cotton/Poly T-Shirt.  29M,29M,Adult Sizes: S-5XL,T-Shirts ,Oxford,L,3.46
Jerzees -  Dri-Power 50/50 Cotton/Poly T-Shirt.  29M,29M,Adult Sizes: S-5XL,T-Shirts ,Oxford,XL,3.46
Jerzees -  Dri-Power 50/50 Cotton/Poly T-Shirt.  29M,29M,Adult Sizes: S-5XL,T-Shirts ,Oxford,3XL,7.22
Jerzees - NuBlend Sweatpant.  973M,973M,Adult Sizes:  S-3XL,Bottoms;Sweatshirts/Fleece,White,S,10.84
Jerzees - NuBlend Sweatpant.  973M,973M,Adult Sizes:  S-3XL,Sweatshirts/Fleece;Bottoms,White,M,10.84
Jerzees - NuBlend Sweatpant.  973M,973M,Adult Sizes:  S-3XL,Bottoms;Sweatshirts/Fleece,White,L,10.84
Jerzees - NuBlend Sweatpant.  973M,973M,Adult Sizes:  S-3XL,Sweatshirts/Fleece;Bottoms,White,XL,10.84
Jerzees - Youth Dri-Power 50/50 Cotton/Poly T-Shirt.  29B,29B,Youth Sizes: XS-XL,T-Shirts ;Youth,Deep Purple,XS,3.18
Jerzees - Youth Dri-Power 50/50 Cotton/Poly T-Shirt.  29B,29B,Youth Sizes: XS-XL,T-Shirts ;Youth,Deep Purple,S,3.18
Jerzees - Youth Dri-Power 50/50 Cotton/Poly T-Shirt.  29B,29B,Youth Sizes: XS-XL,Youth;T-Shirts ,Deep Purple,M,3.18
Jerzees - Youth Dri-Power 50/50 Cotton/Poly T-Shirt.  29B,29B,Youth Sizes: XS-XL,T-Shirts ;Youth,Deep Purple,L,3.18
Jerzees - Youth Dri-Power 50/50 Cotton/Poly T-Shirt.  29B,29B,Youth Sizes: XS-XL,T-Shirts ;Youth,Deep Purple,XL,3.18
Port Authority Long Sleeve Twill Shirt.  S600T,S600T,Adult Sizes: XS-6XL,Woven Shirts,Stone,XS,14.99
Port Authority Long Sleeve Twill Shirt.  S600T,S600T,Adult Sizes: XS-6XL,Woven Shirts,Stone,S,14.99
Port Authority Long Sleeve Twill Shirt.  S600T,S600T,Adult Sizes: XS-6XL,Woven Shirts,Stone,M,14.99
Port Authority Long Sleeve Twill Shirt.  S600T,S600T,Adult Sizes: XS-6XL,Woven Shirts,Stone,L,14.99
Port Authority Long Sleeve Twill Shirt.  S600T,S600T,Adult Sizes: XS-6XL,Woven Shirts,Stone,XL,14.99
Port Authority Long Sleeve Twill Shirt.  S600T,S600T,Adult Sizes: XS-6XL,Woven Shirts,Stone,2XL,15.99
Port Authority Garment-Washed Cap.  PWU,PWU, ,Caps,Khaki,OSFA,3.79
Port Authority Garment-Washed Cap.  PWU,PWU, ,Caps,Green,OSFA,3.79
Port Authority Garment-Washed Cap.  PWU,PWU, ,Caps,Steel Blue,OSFA,3.79
Jerzees - NuBlend Sweatpant.  973M,973M,Adult Sizes:  S-3XL,Bottoms;Sweatshirts/Fleece,Black,2XL,13.86
Jerzees - NuBlend Sweatpant.  973M,973M,Adult Sizes:  S-3XL,Sweatshirts/Fleece;Bottoms,Black,3XL,15.27
Port Authority Short Sleeve Twill Shirt. S500T,S500T,Adult Sizes: XS-4XL,Woven Shirts,Stone,XS,14.99
Port Authority Short Sleeve Twill Shirt. S500T,S500T,Adult Sizes: XS-4XL,Woven Shirts,Stone,S,14.99
Port Authority Short Sleeve Twill Shirt. S500T,S500T,Adult Sizes: XS-4XL,Woven Shirts,Stone,M,14.99
Port Authority Short Sleeve Twill Shirt. S500T,S500T,Adult Sizes: XS-4XL,Woven Shirts,Stone,L,14.99
Port Authority Short Sleeve Twill Shirt. S500T,S500T,Adult Sizes: XS-4XL,Woven Shirts,Stone,XL,14.99
Port Authority Short Sleeve Twill Shirt. S500T,S500T,Adult Sizes: XS-4XL,Woven Shirts,Stone,2XL,15.99
Jerzees -  Dri-Power 50/50 Cotton/Poly T-Shirt.  29M,29M,Adult Sizes: S-5XL,T-Shirts ,Oxford,2XL,5.41
Port & Co Long Sleeve Value Denim Shirt. SP10,SP10,Adult Sizes:  XS-6XL,Woven Shirts,Faded Blue,XS,14.52
Port & Co Long Sleeve Value Denim Shirt. SP10,SP10,Adult Sizes:  XS-6XL,Woven Shirts,Faded Blue,S,14.52
Port & Co Long Sleeve Value Denim Shirt. SP10,SP10,Adult Sizes:  XS-6XL,Woven Shirts,Faded Blue,M,14.52
Port & Co Long Sleeve Value Denim Shirt. SP10,SP10,Adult Sizes:  XS-6XL,Woven Shirts,Faded Blue,L,14.52
Port & Co Long Sleeve Value Denim Shirt. SP10,SP10,Adult Sizes:  XS-6XL,Woven Shirts,Faded Blue,XL,14.52
Port & Co Long Sleeve Value Denim Shirt. SP10,SP10,Adult Sizes:  XS-6XL,Woven Shirts,Faded Blue,2XL,15.52
Jerzees - NuBlend Full-Zip Hooded Sweatshirt.  993M,993M,Adult Sizes: S-3XL,Sweatshirts/Fleece,Ash,S,19.12
Jerzees - NuBlend Full-Zip Hooded Sweatshirt.  993M,993M,Adult Sizes: S-3XL,Sweatshirts/Fleece,Ash,M,19.12
Jerzees - NuBlend Full-Zip Hooded Sweatshirt.  993M,993M,Adult Sizes: S-3XL,Sweatshirts/Fleece,Ash,L,19.12
Jerzees - NuBlend Full-Zip Hooded Sweatshirt.  993M,993M,Adult Sizes: S-3XL,Sweatshirts/Fleece,Ash,XL,19.12
Jerzees - NuBlend Full-Zip Hooded Sweatshirt.  993M,993M,Adult Sizes: S-3XL,Sweatshirts/Fleece,True Red,S,19.12
Jerzees - NuBlend Full-Zip Hooded Sweatshirt.  993M,993M,Adult Sizes: S-3XL,Sweatshirts/Fleece,True Red,M,19.12
Jerzees - NuBlend Full-Zip Hooded Sweatshirt.  993M,993M,Adult Sizes: S-3XL,Sweatshirts/Fleece,True Red,L,19.12
Jerzees - NuBlend Full-Zip Hooded Sweatshirt.  993M,993M,Adult Sizes: S-3XL,Sweatshirts/Fleece,True Red,XL,19.12
Jerzees - NuBlend Full-Zip Hooded Sweatshirt.  993M,993M,Adult Sizes: S-3XL,Sweatshirts/Fleece,Black,S,19.12
Jerzees - NuBlend Full-Zip Hooded Sweatshirt.  993M,993M,Adult Sizes: S-3XL,Sweatshirts/Fleece,Black,M,19.12
Jerzees - NuBlend Full-Zip Hooded Sweatshirt.  993M,993M,Adult Sizes: S-3XL,Sweatshirts/Fleece,Black,L,19.12
Jerzees - NuBlend Full-Zip Hooded Sweatshirt.  993M,993M,Adult Sizes: S-3XL,Sweatshirts/Fleece,Black,XL,19.12
Jerzees - NuBlend Full-Zip Hooded Sweatshirt.  993M,993M,Adult Sizes: S-3XL,Sweatshirts/Fleece,Ash,2XL,21.39
Jerzees - NuBlend Full-Zip Hooded Sweatshirt.  993M,993M,Adult Sizes: S-3XL,Sweatshirts/Fleece,True Red,2XL,21.39
Jerzees - NuBlend Full-Zip Hooded Sweatshirt.  993M,993M,Adult Sizes: S-3XL,Sweatshirts/Fleece,Black,2XL,21.39
Jerzees Dri-Power Sport Shirt. 437M,437M,Adult Sizes:  S-4XL,Polos/Knits,White,S,7.3
Jerzees Dri-Power Sport Shirt. 437M,437M,Adult Sizes:  S-4XL,Polos/Knits,White,M,7.3
Jerzees Dri-Power Sport Shirt. 437M,437M,Adult Sizes:  S-4XL,Polos/Knits,White,L,7.3
Jerzees Dri-Power Sport Shirt. 437M,437M,Adult Sizes:  S-4XL,Polos/Knits,White,XL,7.3
Jerzees Dri-Power Sport Shirt. 437M,437M,Adult Sizes:  S-4XL,Polos/Knits,Ash,S,7.3
Jerzees Dri-Power Sport Shirt. 437M,437M,Adult Sizes:  S-4XL,Polos/Knits,Ash,M,7.3
Jerzees Dri-Power Sport Shirt. 437M,437M,Adult Sizes:  S-4XL,Polos/Knits,Ash,L,7.3
Jerzees Dri-Power Sport Shirt. 437M,437M,Adult Sizes:  S-4XL,Polos/Knits,Ash,XL,7.3
Jerzees Dri-Power Sport Shirt. 437M,437M,Adult Sizes:  S-4XL,Polos/Knits,Black,S,7.3
Jerzees Dri-Power Sport Shirt. 437M,437M,Adult Sizes:  S-4XL,Polos/Knits,Black,M,7.3
Jerzees Dri-Power Sport Shirt. 437M,437M,Adult Sizes:  S-4XL,Polos/Knits,Black,L,7.3
Jerzees Dri-Power Sport Shirt. 437M,437M,Adult Sizes:  S-4XL,Polos/Knits,Black,XL,7.3
Jerzees Dri-Power Sport Shirt. 437M,437M,Adult Sizes:  S-4XL,Polos/Knits,Forest,S,7.3
Jerzees Dri-Power Sport Shirt. 437M,437M,Adult Sizes:  S-4XL,Polos/Knits,Forest,M,7.3
Jerzees Dri-Power Sport Shirt. 437M,437M,Adult Sizes:  S-4XL,Polos/Knits,Forest,L,7.3
Jerzees Dri-Power Sport Shirt. 437M,437M,Adult Sizes:  S-4XL,Polos/Knits,Forest,XL,7.3
Jerzees Dri-Power Sport Shirt. 437M,437M,Adult Sizes:  S-4XL,Polos/Knits,Maroon,S,7.3
Jerzees Dri-Power Sport Shirt. 437M,437M,Adult Sizes:  S-4XL,Polos/Knits,Maroon,M,7.3
Jerzees Dri-Power Sport Shirt. 437M,437M,Adult Sizes:  S-4XL,Polos/Knits,Maroon,L,7.3
Jerzees Dri-Power Sport Shirt. 437M,437M,Adult Sizes:  S-4XL,Polos/Knits,Maroon,XL,7.3
Jerzees Dri-Power Sport Shirt. 437M,437M,Adult Sizes:  S-4XL,Polos/Knits,True Red,S,7.3
Jerzees Dri-Power Sport Shirt. 437M,437M,Adult Sizes:  S-4XL,Polos/Knits,True Red,M,7.3
Jerzees Dri-Power Sport Shirt. 437M,437M,Adult Sizes:  S-4XL,Polos/Knits,True Red,L,7.3
Jerzees Dri-Power Sport Shirt. 437M,437M,Adult Sizes:  S-4XL,Polos/Knits,True Red,XL,7.3
Jerzees Dri-Power Sport Shirt. 437M,437M,Adult Sizes:  S-4XL,Polos/Knits,White,2XL,9.22
Jerzees Dri-Power Sport Shirt. 437M,437M,Adult Sizes:  S-4XL,Polos/Knits,Ash,2XL,9.22
Jerzees Dri-Power Sport Shirt. 437M,437M,Adult Sizes:  S-4XL,Polos/Knits,Black,2XL,9.22
Jerzees Dri-Power Sport Shirt. 437M,437M,Adult Sizes:  S-4XL,Polos/Knits,Forest,2XL,9.22
Jerzees Dri-Power Sport Shirt. 437M,437M,Adult Sizes:  S-4XL,Polos/Knits,Maroon,2XL,9.22
Jerzees Dri-Power Sport Shirt. 437M,437M,Adult Sizes:  S-4XL,Polos/Knits,True Red,2XL,9.22
Jerzees Dri-Power Sport Shirt. 437M,437M,Adult Sizes:  S-4XL,Polos/Knits,White,3XL,10.24
Jerzees Dri-Power Sport Shirt. 437M,437M,Adult Sizes:  S-4XL,Polos/Knits,Ash,3XL,10.24
Jerzees Dri-Power Sport Shirt. 437M,437M,Adult Sizes:  S-4XL,Polos/Knits,Black,3XL,10.24
Jerzees Dri-Power Sport Shirt. 437M,437M,Adult Sizes:  S-4XL,Polos/Knits,Forest,3XL,10.24
Jerzees Dri-Power Sport Shirt. 437M,437M,Adult Sizes:  S-4XL,Polos/Knits,Maroon,3XL,10.24
Jerzees Dri-Power Sport Shirt. 437M,437M,Adult Sizes:  S-4XL,Polos/Knits,True Red,3XL,10.24
Port Authority Short Sleeve Twill Shirt. S500T,S500T,Adult Sizes: XS-4XL,Woven Shirts,Black,XS,16.75
Port Authority Short Sleeve Twill Shirt. S500T,S500T,Adult Sizes: XS-4XL,Woven Shirts,Black,S,16.75
Port Authority Short Sleeve Twill Shirt. S500T,S500T,Adult Sizes: XS-4XL,Woven Shirts,Black,M,16.75
Port Authority Short Sleeve Twill Shirt. S500T,S500T,Adult Sizes: XS-4XL,Woven Shirts,Black,L,16.75
Port Authority Short Sleeve Twill Shirt. S500T,S500T,Adult Sizes: XS-4XL,Woven Shirts,Black,XL,16.75
Port Authority Short Sleeve Twill Shirt. S500T,S500T,Adult Sizes: XS-4XL,Woven Shirts,Black,2XL,17.75
Port Authority Long Sleeve Denim Shirt. S600,S600,Adult Sizes:  XS-6XL,Woven Shirts,Faded Denim,3XL,21.21
Port Authority Garment-Washed Cap.  PWU,PWU, ,Caps,Black,OSFA,3.79
Port Authority Garment-Washed Cap.  PWU,PWU, ,Caps,Maroon,OSFA,3.79
Port Authority Outback Hat.  HCF,HCF, ,Caps,Canvas,OSFA,6.72
Port Authority Outback Hat.  HCF,HCF, ,Caps,Canvas/ Navy,OSFA,6.72
Port Authority - Ideal Twill Two-Tone Shopping Tote.  B400,B400, ,Bags,Natural/ Navy,OSFA,8.82
Port Authority - Ideal Twill Two-Tone Shopping Tote.  B400,B400, ,Bags,Natural/ Black,OSFA,8.82
Port Authority - Ideal Twill Two-Tone Shopping Tote.  B400,B400, ,Bags,Natural/ Red,OSFA,8.82
Port Authority - Ideal Twill Two-Tone Shopping Tote.  B400,B400, ,Bags,Natural/ Spruce,OSFA,8.82
Jerzees Dri-Power Sport Shirt. 437M,437M,Adult Sizes:  S-4XL,Polos/Knits,Gold,S,7.3
